source,app_name,app_id,review_id,review_title,review_text,rating,user_name,review_date,developer_response,country,extracted_at
Apple App Store,agora-ahorra-y-disfruta,1478814349,12794150215,Muy malo,Muchas veces sale error y servicio al cliente del app no sabe qué hacer y además se pierden los pedidos cuando ya fueron pagados.,1,{'label': 'Hoy2005'},2025-06-19 21:44:41+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12779301002,Malo,Muy difícil la navegación,1,{'label': '098LeoC'},2025-06-16 00:52:50+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12769732653,Meses q falla,Me sale error y no puedo hacer ningun movimiento,1,{'label': 'No se puede actualiza'},2025-06-13 14:39:39+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12768095532,Es muy buena,Me encanta,5,{'label': 'bangles21'},2025-06-13 03:51:55+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12767172794,Mala aplicación,"No puedo conectar mi tarjeta de crédito , siempre sale que está cargando … ni bien acabe mi pago de cuotas me retiro.",1,{'label': 'Marco Barón Effio'},2025-06-12 21:19:26+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12740711164,Pésimo,"Cuando ingreso a la app me sale que me falta 1 paso para usar la app cuando ya estoy registrada, cuando logro ingresar me sale que tiene inconvenientes con la app que intenté luego pero ya llevo una semana con lo mismo no lo recomendaría para nada",5,"{'label': '_[,'}",2025-06-06 00:35:42+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12740236247,HORRORES!!!,"Desde que tengo la app no la puedo usar a cada rato me sale que intenta nuevamente o lo sentimos en este momento estamos solucionando el problema, no puedo realizar mis compras una sonsera la app por más que voy a soporte no me dan solución!!!!!!!",1,{'label': 'Delperezcord'},2025-06-05 21:19:24+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12731665250,Terrible,No sé cuántos años tiene esta aplicación y sigue siendo un desastre! Hay que poner contraseña mil veces para poder chatear con el shopper y nunca tienen los productos que necesito. La voy a desinstalar porque llevo semanas sin poder comprar porque no tienen los productos básicos.,1,{'label': 'olga ramos peru'},2025-06-03 16:06:56+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12724928935,Tiene mucho por mejorar,"* El app no muestra el tiempo real la ubicación del courier que lleva el pedido. * Al día de hoy, hay problemas en ver el detalle de los pedidos realizados. * Lo que cobra es diferente a lo se ve en el estado de cuenta de la tarjeta Oh! por lo que es irregular en los cobros. * Su integración con webviews de soporte no da una experiencia de usuario grata.",3,{'label': 'vsegura15dev'},2025-06-01 21:10:58+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12724867399,Regular,La verdad es muy lenta debería ser más fluido como la de Yape. E igual a su vez ahora se colgó y no puedo ver mi salgo ni pagar,1,{'label': '@jaar'},2025-06-01 20:47:36+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12720542499,Pésimo app,"Realice una compra por la app en ágora shop (plaza vea) y no llegó mi pedido completo, intento de mil maneras en ingresar a mis pedidos y sale error, insisto con soporte y no me responden. Quiero que me devuelvan el dinero que no me llegó y de tanto insistir ahora también no carga la página de soporte.",1,{'label': 'Madengh'},2025-05-31 18:54:34+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12720284309,no me permite registrarme,"después de la validación de dni la pantalla se pone en negro y no permite hacer nada más. lo he intentado varias veces, borrando y descargando la app pero nada funciona",1,{'label': 'nananalalala123'},2025-05-31 17:30:11+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12713545551,Terrible,"La aplicación no carga, rebota en cada momento. se tiene que ingresar y volver a ingresar. Es terrible",1,{'label': 'Deficientee'},2025-05-30 00:21:24+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12704389560,Muy malo,Siempre tengo q reclamar para q me den las recompensas… acaso es una estafa?!,1,{'label': 'がビタ'},2025-05-27 15:13:04+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12702213086,A ocurrido un error,"Entro, y con cualquier acción, me sale ""a ocurrido un error"", entro a pedir ayuda y no me responden.",1,{'label': 'Braomah'},2025-05-27 00:36:17+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12702096638,Buena app,Buena app para compras en plaza vea o farmacias,5,{'label': 'Sh3d3r'},2025-05-26 23:47:01+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12677749547,La Mejor Cuenta de Ahorros,"La mejor tasa de interés para una cuenta de ahorros con el respaldo de Intercorp. Eso está bueno. Y desde que es interoperable se puede Agorear, Yapear o Plinear; lo máximo..!",5,{'label': 'DiegoPeruColombia'},2025-05-20 16:23:15+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12639437790,Un asco,Un asco de aplicacion ise una recarga con mi targeta me cobraron el monto pero no me llego la recarga que mal servicio,1,{'label': 'SrNachoct'},2025-05-10 06:20:23+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12634514308,App falla en todo,no puedo acceder al ahorramás,1,{'label': 'Elpachino21'},2025-05-08 20:57:39+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12630892425,PÉSIMO,"Para recargar sus tarjeta cobran comisiones de 5-7so no importa que sean montos pequeños, así que no sirve para nada usar la app.",1,{'label': 'RLPC#'},2025-05-07 20:55:56+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12615146134,Deberían mejora la app,Excelentes descuentos y promociones pero la app es horrible y no da soluciones el centro de atención al cliente,1,{'label': 'Carolinna27'},2025-05-03 16:05:33+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12611083349,FACE ID,"Implementar Face ID para agilizar la entrada a la app y mejorar el tiempo de respuesta, velocidad y estabilidad en general.",2,{'label': 'victorrodriguezs'},2025-05-02 15:07:12+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12599524791,El peor app,No funciona para saliendo errores,1,{'label': 'jsksvdjdbssnb7373₡:'},2025-04-29 14:43:25+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12585661270,Pésima app,Siempre se cuelga . Es un desastre,1,{'label': 'sofiaimd'},2025-04-25 20:38:16+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12582431930,Pesimo,No Recarga,1,{'label': 'Lo peor es agora'},2025-04-25 00:26:33+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12574469019,Pésimo soporte técnico,Nadie te ayuda a recuperar la contraseña o cambiar de número su sistema falla de forma horrible y solo hacen perder el tiempo con pasos que no se concretan que pésimo servicio,1,{'label': 'Katerin22222'},2025-04-22 21:50:44+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12562583273,Una muy pésima app y soporte,Si tienen la oportunidad no la descarguen al mínimo que tengan un inconveniente no le darán ninguna solución,1,{'label': 'Mariozda'},2025-04-19 17:35:26+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12533772573,AYUDA,"Siempre cuando intento yapear a alguien me bota de la app, mejorar en eso.",1,{'label': 'Brian Ramos.x'},2025-04-12 10:35:43+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12527468714,Dónde está MIS FAVORITOS,"Llevo 3 meses buscando MIS FAVORITOS, cada vez que pido productos debo buscarlos uno por uno",4,{'label': 'jesuop'},2025-04-10 19:21:35+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12525140938,Retiro desde la cuenta de Ahorra Más,Actualmente ya se puede acceder a la cuenta Ahorra Más después de las 12 am.,5,{'label': 'Solicitud de mejora'},2025-04-10 05:47:33+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12513149734,malo,He intentado entrar mas de una vez y en Todas me ha rechazado,1,{'label': 'verificar porfavor'},2025-04-07 02:45:16+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12477285378,Nunca funcionó,"Pensé que era por que tenía un celular oppo, pero luego cambié de celular y realmente es una kgd no función, no me deja entrar solo pongo 3 dig de mi número y se elimina. Hace 2 años estoy intentando usarla Y NADAAA DE NADAA. UN ASCO",1,{'label': 'Damark.silva'},2025-03-29 05:48:26+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12468215611,NO FUNCIONA,La app no permite mi registro en las 2 últimas versiones de la misma. Me comuniqué con soporte por WhatsApp y me dijeron que ya estaba registrado pero al momento de intentar ingresar a la app esta me dice que primero me debo registrar. Al parecer no solo la app funciona mal o no funciona sino también la empresa tiene problemas en sus sistemas.,1,{'label': 'The last of the wild'},2025-03-26 22:07:44+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12453960399,No envía mensaje al numero que quiero cambiar de celular,Olvide la contraseña y no llega el mensaje código al nuevo numero de celular q paso arreglen,1,{'label': 'cabrontu'},2025-03-23 10:03:53+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12448726839,No llegaron mis recompensas,"Hice compras en Mi Farma y Plaza Vea, por lo cual me indican que escanee el código QR como siempre para acumular mis recompensas. Y me doy con la sorpresa que desde la compra que hice el día 04 de marzo no se ha cargado ninguna recompensa. Trato de pagar mi tarjeta Oh! Con mi tarjeta Agora transfiriendo el monto y aunque esperé tres días a que se “regularizara” jamás me dejó realizar el pago. Ni hablar del “soporte” que te dan en el módulo de Plaza Vea en Real Plaza Cusco, la señora más perdida que yo, sobre el tema.",1,{'label': 'Kateeeeqq1'},2025-03-22 02:01:02+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12444288105,Pésima aplicación,"Para empezar no sale para iniciar sesión solo para registrar y tengo que hacer todo el proceso para que me salga que tengo una cuenta y recién poder ingresar, no se puede hacer pagos y siempre sale que algo anda mal y que vuelva a intentar. Todo pésimo",1,{'label': 'Lexy AD'},2025-03-20 22:42:22+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12443825336,No aparecen la tiendas para comprar,"No me figuran las tiendas para comprar, hace días si había pero ahora no figura, traté de comunicarme al whatsaap pero era de financiera oh y me mandan el link de ayuda que nada tiene que ver o no hay lo que necesito, Simplemente pésimo",1,{'label': 'LizMansilla'},2025-03-20 19:53:03+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12443699673,Discriminación hacia extranjeros,"No entiendo por qué no permiten registrarse con Carnet de Extranjería. Es injusto que, por no ser ciudadano local, me nieguen el acceso a la aplicación. Deberían corregir esto y permitir que todos los residentes puedan usar sus servicios sin discriminación.",1,{'label': 'SinDiscriminación'},2025-03-20 19:10:25+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12440503240,Se cierra,Se cierra la aplicación al entrar será por que tengo iPhone ?,1,{'label': 'Juanmykit0'},2025-03-19 22:58:59+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12432891348,Muy mala,"La app es muy mala, no la recomiendo no te muestra el saldo real de tu cuenta y tienes que pedir soporte a cada rato, realmente si quieres una cuenta de ahorros vete a otro banco",1,{'label': 'Una pésima ap'},2025-03-17 22:35:26+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12431246370,Triste!!!,Del app desaparecío la categoría “Mi favorito”! Es muy muy muy muy incomodo!!! Devuelve por favor!!,3,{'label': 'Mary MaxVS'},2025-03-17 13:25:29+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12428839508,No me llena el SMS para ingresar,"Desde que cambié de equipo no puedo iniciar sesión a pesar que se mi clave, me dice que validarán por única vez mi celular y enviarán un SMS pero nunca llega el mensaje. Pésima app y no brindan soporte",1,{'label': 'Will_468'},2025-03-16 20:34:44+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12424346683,Se bugea,"Cuando quiero iniciar sesión con mi número, se borran los primeros 3 dígitos y no me permite continuar.",1,{'label': 'KarinFlow'},2025-03-15 18:11:23+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12420995051,Pésima app,"Al momento de registrarse para solicitar ohpay, pide reconocimiento de rostro y documento de indentidad, y dicho proceso demora varios minutos, y cuando está en el último paso se pone negra la pantalla por varios minutos más y cuando se aclara vuelve a la pantalla principal sin haber hecho el registro. Pésimo.",1,{'label': 'jfaustorg'},2025-03-14 22:41:13+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12415690313,Mala - pésima,"No me deja ni registrarme, después de la verificación facial se pone la pantalla en negro y no pasa nada más",1,{'label': 'W1EOg'},2025-03-13 14:28:48+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12408340729,No llega el código,Cambié de celular y nunca llega el código para validar mis datos.,1,{'label': 'SandraCurasi'},2025-03-11 14:58:06+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12402235456,No sirve como billetera,"La app no deja ingresar a la aplicación, no puedo ni retirar mi dinero porque simplemente falla el inicio de sesión, siempre tienen problemas con su DB, ojalá no sea una nueva filtración de datos.",1,{'label': 'Joseph Lugo Y.'},2025-03-09 22:45:10+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12401788556,Apple Pay Integrarse,"Demora demasiado para poder ingresar al App si deseo pagar por QR , deberían habilitar en la Billetera Digital Apple Pay sería más factible como los demás bancos",2,{'label': 'Sergio0711'},2025-03-09 20:01:54+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12394182928,Buena,Le falta estabilidad y mejora en su desarrollo los programadores de la app deberían ponerle un poco mas de empeño,3,{'label': 'Lupirom'},2025-03-07 22:31:32+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12390710615,Aplicación no funciona,"La aplicación simplemente dejó de funcionar, ya van dos días que no puedo acceder porque no me envía el correo de verificación, y al comunicarme con su servicio de atención al cliente no logran darme solución, solo llenar unas hojas de reporte que al final no me ayudan en nada",1,{'label': 'Carloshwrharjwyj'},2025-03-07 01:17:29+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12386247638,Un desastre,Siempre que quiero hacer pagos o transferir dinero siempre se cuelga la aplicación nunca llega el Código para confirmar la operación y nunca quiere abrir el aplicativo y cuando abre nunca llega el código tengo que esperar o realizar otro medio de pago.,1,{'label': 'Jimi-12'},2025-03-05 21:08:03+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12378141131,Tiene problemas graves,No puedo abrir una cuenta de AhorroMas y tampoco hacer transferencias. En ocasiones si puedo acceder al app.,2,{'label': 'Vash951'},2025-03-03 17:36:37+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12374847253,"Muy mala app, Pésima","En iOS no sirve nada, para todo te sale el mensaje: Lo sentimos Algo inesperado ocurrió. Estamos trabajando para solucionarlo. Y el customer service te responde los mensajes cada 30 min y si tú no le rapondes en 5 min te cierran en chat. Pésimo.",1,{'label': 'Jose Fabricio'},2025-03-02 20:34:31+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12374679740,Reporte de falla,En el apartado para colocar el número de teléfono te genera error se borran los números después de ingresar 4 dígitos.,1,{'label': 'Carlos Casella'},2025-03-02 19:34:24+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12369834317,Ingreso con problema,En el campo de ingreso de celular solo acepta 3 dígitos a pesar de haber descargado del AppStore. No sirve corrijan. Gracias,1,{'label': 'jlkerbin'},2025-03-01 15:57:41+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12365957271,No Hay Favoritos,En su ultima actualización se olvidaron colocar el boton para ver los productos favoritos. Atencion al cliente un desastre. Habra que esperar hasta que se den cuenta o haya mas quejas :/,1,{'label': 'Krrishlg'},2025-02-28 17:49:47+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12358844104,Error,"Para todo me sale error , en ningún momento puedo utilizarla por esa razón.",1,{'label': 'Error )'},2025-02-26 22:03:06+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12337845363,EL APP NO FUNCIONA,"Su app es horrible, tiene muchas caídas o problemas, ahora no me deja transferir mi plata y me dicen que tengo que mandar un correo con las características de mi celular xd",1,{'label': 'Rafaaael26'},2025-02-21 14:39:08+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12335048506,M****a de App,"Una vergüenza, esta hecha a lo peruano.",1,{'label': 'macvelez'},2025-02-20 20:51:39+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12334371625,SE CIERRA LA APLICACIÓN AL ENVIAR A TRAVÉS DE YAPE O PLIM,Solucionar…,1,{'label': 'llHaroldll'},2025-02-20 16:55:32+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12334178712,Inconvenientes con escaneo de dni,"Nunca logra escanear el dni, te bota a la pagina de inicio",1,{'label': '/23)($&'},2025-02-20 15:55:54+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12333889498,ERROR,La aplicación se cierra cada vez que quiero seleccionar la opción de pagar a celular.,2,{'label': 'JOTA899'},2025-02-20 14:30:34+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12333695912,La app es pésima,"No tienen desarrolladores modernos o no les importa el app de agora. El app una *** , no funciona el carrito, no es moderno , cero. Bye agora 💀",1,{'label': 'MarceloGoju'},2025-02-20 13:35:19+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12327650072,Horrible experiencia,"El peor aplicativo que existe, nunca me permitió realizar un pago a través de QR y falla y se queda en blanco la pantalla, no la recomiendo para absolutamente nada",1,{'label': 'Cesarveraaaa'},2025-02-18 23:53:46+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12326211041,Pésimo,Con cada actualización en vez de mejorar peor lo dejan siempre que quiero yapear a otro banco nace me cierra la app pésimo,1,{'label': 'escorx'},2025-02-18 15:17:01+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12318186696,Cierra la app,Se cierra la app cuando quiero pasar dinero a yape o plin,2,{'label': 'EroxB'},2025-02-16 14:21:12+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12315333927,Esta app es discriminatoria,No cumple contra las políticas anti discriminación ya que solo acepta DNI y no carnet de extranjeros,1,{'label': 'tonny578'},2025-02-15 20:35:03+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12315286503,No sirve para factura en iphone,"Realice un pedido para factura con ruc, primer error: no obtener la razon social automaticamente. 2do error: Te pide ingresar manualmente la razon social pudiendo ingresar cualquier nombre. Tercer error: a pesar de ingresar letra por letra el ruc y razon, y darle grabar. La informacion no fue registrada en sus sistemas. al final solo me generaron boletas y no facturas. 4to error: el area de soporte insiste y se limita en que no figura el ruc y razon social. 5to error: al insistir por mi comprobante de pago . Me mandaron una foto de la boleta de plaza vea toda arrugada.",1,{'label': 'JonathanVM'},2025-02-15 20:17:49+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12314992113,Se agarraron mi dinero,"Realize una compra de más de 200s en bebidas y mi pedido nunca llego , me hicieron el descuento de mi tarjeta pero ya pasararon mas de 22 días que te dan para que te regresen el dinero y no me dan una solucion incluso llame a mi banco y nada , no usen la app te estafan y el indriver me llama diciendo que no llegaba a la zona de donde me encontraba apesar de que vivo en Miraflores y marque todas las indicaciones antes de hacer la compra 👎👎👎👎👎",1,{'label': 'Est4fadores'},2025-02-15 18:36:38+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12305950479,Problemas con la app,"Primero no me permite ver mi cuenta y mi saldo, luego no abre, desinstalo y adiós no puedo descargarla una decepción",1,{'label': 'CarlotaRUA'},2025-02-13 12:35:41+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12304509735,Mal,Ni siquiera me deja registrarme toda la pantalla se pone negra,1,{'label': 'mica carpio'},2025-02-13 02:37:08+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12303226084,No se puede registrar,"La pantalla se pone en negro y no deja, no funciona.",1,{'label': 'NolaPistola'},2025-02-12 18:18:41+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12300358837,El app no sirve y llamarlos menos no puedo hacer mis pedidos,Mal servicio,5,{'label': 'kmiush'},2025-02-12 01:05:21+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12295742600,Pésima app,"No me deja usar la app, dice que no se puede verificar mi identidad, pero he seguido todos los pasos, y he intentado como 100 veces. Pésima app, tenía dms ganas de usarla porque a mi hermana le funciona y es más segura en compras online. Es una pena",1,{'label': 'djkfofoqopaps'},2025-02-10 21:02:07+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12290927745,Arreglen su app,Cuando intento pagar me sale error y no me deja no sé si es porque tengo Phone o no se pero siempre me aparece error,2,{'label': '.🤬.🤬.'},2025-02-09 16:31:21+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12266600639,Fallas de la app desde el inicio,"Realicé un depósito y, luego, me piden validación de identidad para poder hacer cualquier movimiento. Sin embargo, cuando intento identificarme, el sistema falla: el aplicativo se reinicia o, en muchos casos, aparece el mensaje ‘Tuvimos un problema al cargar la información’. Llevo más de dos semanas con esta situación y nadie se comunica conmigo. Ni en las agencias ni por WhatsApp obtengo respuesta.",1,{'label': 'Jazmin Milagros'},2025-02-03 16:57:43+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12250913852,No funcionan las recompensas,No funciona en iPhone en la tienda de Plaza Vea de Mayolo en Los Olivos ni en las tiendas Mass,1,{'label': 'LuisAngel007'},2025-01-31 00:07:55+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12243956377,Mal,Porque no me responde el querer enviarme plata a yape y el código me sale en error ni me envían código,1,{'label': 'Jnihb'},2025-01-29 06:29:32+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12226368618,Bien,La vengo usando desde hace un tiempo y creo que ahora es más estable. Sería ideal si se pudiese vincular la tarjeta a Apple pay,4,{'label': 'Wizned'},2025-01-24 20:11:46+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12217780028,Es acaso un truco para que no movamos el dinero a otra tarjeta?,"Cada vez que me piden sms sale “algo inesperado ocurrio”, y no puedo hacer transacciones gracias a eso, los mensajes no me llegan, eso es un problema de hace meses pero hoy ya llegué al límite",1,{'label': 'flevreviewMINI'},2025-01-22 18:38:30+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12212706862,No puedo agregar ningún medio de pago,"Van a ser casi 2 meses que no puedo agregar ningún medio de pago, ya hice todo lo que me dijeron en ayuda y nada funciona! Necesito que puedan arreglar este problema",1,{'label': 'Kar OP'},2025-01-21 17:40:18+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12212457791,Pésimo,"La peor app para pedir alimentos, tiene muchos problemas no solucionan nada",1,{'label': 'Mggggb'},2025-01-21 16:22:10+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12206213344,No se puede ordenar por precio,Desde la ultima actualizacion ya no se puede ordenar por precio eso me da mucho mas trabajo al momento se comorar Yo tengo un iphone 14,1,{'label': 'mabi 1234'},2025-01-20 02:28:43+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12180977804,Pésimo,"No me deja comprar, pido ayuda por el app y no solucionan nada",1,{'label': 'Claudiaab200'},2025-01-13 21:12:18+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12176292714,No me deja ingresar contraseña en mi iPhone,"No me deja ingresar contraseña en la app desde mi iPhone, pésimo !",1,{'label': 'Rubi ol'},2025-01-12 16:52:42+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12150163387,Mejorar,La app se lajea cuando voy a enviar dinero no llegan los códigos mejorar esa parte a que se debe,3,{'label': 'Arerth12'},2025-01-06 01:10:03+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12132254227,No funciona para iPhone,No puedo ingresar desde mi iPhone,2,{'label': 'Alej92'},2025-01-01 16:28:50+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12122385792,no deja iniciar sesión,"cuando le doy a crear cuenta me dice , tu cuenta ya existe, cuando intento ingresar me sale que no existe cuenta, que la cree.",1,{'label': 'SebastiánEPH'},2024-12-30 04:48:36+00:00,,pe,2026-06-16T15:55:16.694950
Apple App Store,agora-ahorra-y-disfruta,1478814349,12121362659,Mal funcionamiento,"No puedo ingresar a la App después de escribir mi número de celular no me permite avanzar, pésima atención en los módulos de atención al cliente.",1,{'label': '@RianG'},2024-12-29 21:48:24+00:00,,pe,2026-06-16T15:55:16.694950
